product_name,price,og_price,product_link,img_url
Regular Fit Short-sleeved lyocell shirt,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1064390010.html,"https://lp2.hm.com/hmgoepprod?set=source[/ab/3c/ab3c9ca38a07657fc45e8ba036254fb326e2aa6d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Linen-blend shirt,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1134107007.html,"https://lp2.hm.com/hmgoepprod?set=source[/59/ab/59abe46cffab99b0708037e9013da53cdd9ad014.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized Fit Cotton sweatshirt,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1035204014.html,"https://lp2.hm.com/hmgoepprod?set=source[/ee/2b/ee2bed918aff5298bac1b2273ba876c17977fbea.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Linen shirt,1889.0,2699.0,https://www2.hm.com/en_in/productpage.1127523003.html,"https://lp2.hm.com/hmgoepprod?set=source[/30/b7/30b7b2750b23b8c4f7070fd91d8cfdc2765fa594.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Non-medical face mask,199.0,499.0,https://www2.hm.com/en_in/productpage.0984014014.html,"https://lp2.hm.com/hmgoepprod?set=source[/c0/ee/c0ee423e0cfe915fa6bc4851c9ca083175d71eb8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Regular Fit Wool jumper,3199.0,3999.0,https://www2.hm.com/en_in/productpage.1017247007.html,"https://lp2.hm.com/hmgoepprod?set=source[/b3/65/b365bf33510ab9293186ae22c12b51b82e4e288e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized Fit Cotton sweatshirt,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1113064001.html,"https://lp2.hm.com/hmgoepprod?set=source[/1b/0c/1b0c2555ba0001636a97d056df46954b633fd646.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Denim shorts,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1056769007.html,"https://lp2.hm.com/hmgoepprod?set=source[/9b/4c/9b4cb03547a0c7524c0c55de4afce14ab76e0dc0.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Loose Fit Linen-blend shorts,1439.0,1799.0,https://www2.hm.com/en_in/productpage.1109599002.html,"https://lp2.hm.com/hmgoepprod?set=source[/b6/db/b6dbc9c86af1f8bf7e057d984acde8efe5be8e8a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Denim shorts,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1057323003.html,"https://lp2.hm.com/hmgoepprod?set=source[/65/e7/65e73127937ced5e1e9368618192515c3096d37a.jpg],origin[dam],category[men_shorts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Oversized Fit Terry sweatshirt,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1147483004.html,"https://lp2.hm.com/hmgoepprod?set=source[/05/7f/057fd4dda486253930910beb953a66bb999bceea.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized Fit Hoodie,2159.0,2699.0,https://www2.hm.com/en_in/productpage.1113156003.html,"https://lp2.hm.com/hmgoepprod?set=source[/f2/39/f23913a3216fe84246a49f14bf9b7dea790b366b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Linen-mix trousers,2159.0,2699.0,https://www2.hm.com/en_in/productpage.1136177002.html,"https://lp2.hm.com/hmgoepprod?set=source[/ea/11/ea117fa5c5ac16403a85351e7efc983a9fed663d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Slim Fit Pima cotton T-shirt,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1101074015.html,"https://lp2.hm.com/hmgoepprod?set=source[/aa/0c/aa0ca20f300a47dc6ac0cfc256b18571e94e73c1.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Denim shorts,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1045432007.html,"https://lp2.hm.com/hmgoepprod?set=source[/13/d1/13d1a1fff960e2954c9721c0f4487501f8241fbc.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Cotton jogger shorts,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1035209010.html,"https://lp2.hm.com/hmgoepprod?set=source[/5d/ef/5def13703df8f36961d7f0b6e8c610ab9149ac4c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Fast-drying track jacket,2399.0,2999.0,https://www2.hm.com/en_in/productpage.1086859002.html,"https://lp2.hm.com/hmgoepprod?set=source[/51/3f/513ff10cc090cb3634c56d1af1ab5cba13de9340.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Slim Fit Fine-knit cotton jumper,1599.0,1999.0,https://www2.hm.com/en_in/productpage.0564358086.html,"https://lp2.hm.com/hmgoepprod?set=source[/2a/3d/2a3d2bdf6412ceb8d2a46cb1f113a67ee0d95b01.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Chino shorts,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1127680001.html,"https://lp2.hm.com/hmgoepprod?set=source[/fe/e4/fee44f07e54a9e66e77bdf4cff13a02fccccf08d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cotton bucket hat,849.0,999.0,https://www2.hm.com/en_in/productpage.1147561002.html,"https://lp2.hm.com/hmgoepprod?set=source[/b4/35/b43583c5b0c5ffe403fdd986e7b01c2d9ee1ea71.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cashmere scarf,3199.0,3999.0,https://www2.hm.com/en_in/productpage.1021270002.html,"https://lp2.hm.com/hmgoepprod?set=source[/9d/8d/9d8d996b88352f8ff93e89b3ef49f2abf4bb635c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Oversized Fit Cotton T-shirt,1109.0,1299.0,https://www2.hm.com/en_in/productpage.1035207018.html,"https://lp2.hm.com/hmgoepprod?set=source[/94/12/941251158c9b325a2e016ca76535df2c1d93baac.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Sweatshorts,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1147497004.html,"https://lp2.hm.com/hmgoepprod?set=source[/5e/55/5e55a7b64a021b3387d7dfa67386db348bdd561f.jpg],origin[dam],category[men_shorts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Relaxed Fit Pull-on chinos,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1147768001.html,"https://lp2.hm.com/hmgoepprod?set=source[/52/0a/520ab5c0c489e1750c9cbb829554e09035684c6e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized Fit Cotton top,1109.0,1299.0,https://www2.hm.com/en_in/productpage.1035208017.html,"https://lp2.hm.com/hmgoepprod?set=source[/01/87/0187f44e932fa83bb763526b39ca125fb6bcbc29.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized Fit Sweatshirt,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1080298007.html,"https://lp2.hm.com/hmgoepprod?set=source[/08/ea/08eafe0d16fc11f73594f83143a491330620dfee.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cotton bucket hat,799.0,999.0,https://www2.hm.com/en_in/productpage.1147561004.html,"https://lp2.hm.com/hmgoepprod?set=source[/5a/5b/5a5bb8db2f963b6aaddec6f60570197ccb86540c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit T-shirt,1109.0,1299.0,https://www2.hm.com/en_in/productpage.1101909007.html,"https://lp2.hm.com/hmgoepprod?set=source[/b7/83/b783907fc0292b30ed3900662aefae0002dca880.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Loose Fit Cotton shorts,1199.0,1499.0,https://www2.hm.com/en_in/productpage.1147752001.html,"https://lp2.hm.com/hmgoepprod?set=source[/a7/4e/a74efe9b7e26c3f4509c7169e64d6b233ba1d9b0.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
2-pack Slim Fit Polo shirts,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1152563001.html,"https://lp2.hm.com/hmgoepprod?set=source[/5c/ec/5cec284f941f0050446bae4923c65dff6d6b32c9.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Water-repellent running jacket,3599.0,4499.0,https://www2.hm.com/en_in/productpage.1088999003.html,"https://lp2.hm.com/hmgoepprod?set=source[/01/17/0117d21323278b4960bc79c6beaa073db401384b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Relaxed Fit Linen-blend trousers,1889.0,2699.0,https://www2.hm.com/en_in/productpage.1123347003.html,"https://lp2.hm.com/hmgoepprod?set=source[/b6/75/b67504c275a9c86e5400bb89c570ffa185e8c505.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Sweatshorts,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1147497005.html,"https://lp2.hm.com/hmgoepprod?set=source[/f9/01/f90106dbff3a2fb57f73bfb26f795ab41bbc542e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Printed hoodie,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1019679043.html,"https://lp2.hm.com/hmgoepprod?set=source[/9e/3b/9e3b7b59ba767d57abb55087dfe2be681c09abfc.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Dungarees,3199.0,3999.0,https://www2.hm.com/en_in/productpage.1084281007.html,"https://lp2.hm.com/hmgoepprod?set=source[/81/09/8109226035c57fa8822f7691acb67996071536ad.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Cotton T-shirt,679.0,799.0,https://www2.hm.com/en_in/productpage.1036524002.html,"https://lp2.hm.com/hmgoepprod?set=source[/aa/fa/aafa1d778e4225bcf6a3344180beb2a1764009a8.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Sunglasses,679.0,799.0,https://www2.hm.com/en_in/productpage.1147825003.html,"https://lp2.hm.com/hmgoepprod?set=source[/1d/a4/1da4d6291f28350dae00ddca63763267cbf025cc.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Dressy joggers,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1111110003.html,"https://lp2.hm.com/hmgoepprod?set=source[/6f/4b/6f4b7824d836cc7e73e51ed2d8725d47640ccc01.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Pocket-detail T-shirt,1039.0,1299.0,https://www2.hm.com/en_in/productpage.1151239001.html,"https://lp2.hm.com/hmgoepprod?set=source[/ff/13/ff130c581241ca4577490615fc9bfd964b4184e5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit T-shirt,1109.0,1299.0,https://www2.hm.com/en_in/productpage.1101909008.html,"https://lp2.hm.com/hmgoepprod?set=source[/a6/38/a638e352c06bbe5cc3f4f3f5927b35f9e410430e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Short-sleeved linen shirt,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1035597009.html,"https://lp2.hm.com/hmgoepprod?set=source[/e5/20/e520d197a292c3c5645c92215b16060d5ef2c0e0.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[3]&call=url[file:/product/style]"
Teddy-lined slippers,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1112924002.html,"https://lp2.hm.com/hmgoepprod?set=source[/bd/37/bd377fe94766973493337618fb193b67f6911190.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Long-sleeved sports top,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1088499001.html,"https://lp2.hm.com/hmgoepprod?set=source[/35/05/3505278bd314991bf212b2c3900eaa120abf2f54.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized Fit Cotton top,1109.0,1299.0,https://www2.hm.com/en_in/productpage.1035208015.html,"https://lp2.hm.com/hmgoepprod?set=source[/18/2d/182d209d1ad68d635632674849f7902c2c953038.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Sweatshorts,1109.0,1299.0,https://www2.hm.com/en_in/productpage.0884754012.html,"https://lp2.hm.com/hmgoepprod?set=source[/ba/a2/baa224b533cc35f35db816aa17964ae9080e31fa.jpg],origin[dam],category[men_shorts_casual],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Patterned pyjama shorts,1039.0,1299.0,https://www2.hm.com/en_in/productpage.1170491001.html,"https://lp2.hm.com/hmgoepprod?set=source[/7c/38/7c38b818b0e14ea6a0bf43a7d0dde300ce6c195d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Leather gloves,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1090269001.html,"https://lp2.hm.com/hmgoepprod?set=source[/85/96/8596c1b2f3601f979fce6750c9eb669b330e2d70.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Oversized Fit Cotton sweatshirt,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1035204019.html,"https://lp2.hm.com/hmgoepprod?set=source[/4c/77/4c77aa9b872accd227f4c8919363f023b2f5d66c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Loose Fit Patterned shorts,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1157925001.html,"https://lp2.hm.com/hmgoepprod?set=source[/db/fc/dbfcb031d1d9a828dc18cc0d4c41a687a5f14261.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Linen jacket,4799.0,5999.0,https://www2.hm.com/en_in/productpage.1119821003.html,"https://lp2.hm.com/hmgoepprod?set=source[/94/04/940434146d33c42ec0604360612dc4e020a645c2.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Slim Fit Fine-knit polo-neck jumper,1279.0,1499.0,https://www2.hm.com/en_in/productpage.0715828065.html,"https://lp2.hm.com/hmgoepprod?set=source[/bd/32/bd32c41721588b15bcb7ead599330405ccdd8767.jpg],origin[dam],category[men_cardigansjumpers_jumpers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Regular Fit T-shirt,1109.0,1299.0,https://www2.hm.com/en_in/productpage.1101909006.html,"https://lp2.hm.com/hmgoepprod?set=source[/d5/83/d5835f2caaa7f0ec15bf7f45a9ced0e07cd89269.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/style]"
Rib-knit hat,599.0,699.0,https://www2.hm.com/en_in/productpage.0981231020.html,"https://lp2.hm.com/hmgoepprod?set=source[/94/05/94051ced9f6aa6e8ef802bcd27dff622363b607b.jpg],origin[dam],category[men_accessories_hatscaps_beanie],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Cotton twill trousers,3379.0,4499.0,https://www2.hm.com/en_in/productpage.1063425003.html,"https://lp2.hm.com/hmgoepprod?set=source[/c9/40/c940e61ef93267f8d535d1f80e95f807aeaeed02.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Oversized Fit Velour sweatshirt,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1122675001.html,"https://lp2.hm.com/hmgoepprod?set=source[/c1/95/c195a8dd52043a3e035cd6d3c78c079296b56dc3.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized Fit T-shirt,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1169027001.html,"https://lp2.hm.com/hmgoepprod?set=source[/59/94/5994f915f19a6044a726536a763f1d43a7cb72c1.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Linen-blend shirt,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1117651001.html,"https://lp2.hm.com/hmgoepprod?set=source[/b3/2c/b32cb58575cdf9e2e87a80612ffd1a3f1424bb85.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Sweatshirt,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1089729001.html,"https://lp2.hm.com/hmgoepprod?set=source[/1c/b0/1cb0a5e34a737d350799839458c6a29721003fd1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Regular Fit Twill resort shirt,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1099594005.html,"https://lp2.hm.com/hmgoepprod?set=source[/92/5b/925b002800e7d5b6790691db5465c951df61e6f3.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Terry shorts,1199.0,1499.0,https://www2.hm.com/en_in/productpage.1147167001.html,"https://lp2.hm.com/hmgoepprod?set=source[/a0/08/a008b19c100b6aaa2b25b66d3c23de1213cddd86.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Slim Fit Fine-knit polo-neck jumper,1279.0,1499.0,https://www2.hm.com/en_in/productpage.0715828064.html,"https://lp2.hm.com/hmgoepprod?set=source[/d7/5a/d75a1c52435d4135fc072e535987f0fa38d28caa.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Printed sweatshorts,1439.0,1799.0,https://www2.hm.com/en_in/productpage.1071187004.html,"https://lp2.hm.com/hmgoepprod?set=source[/7e/7a/7e7a4a7883f1a65c886c21937b6407ed9aaecdfd.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Cotton shorts,849.0,999.0,https://www2.hm.com/en_in/productpage.1037593012.html,"https://lp2.hm.com/hmgoepprod?set=source[/47/03/470395ca4bec20a4c28fa7dca27f1bb61074fbed.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Terry T-shirt,1199.0,1499.0,https://www2.hm.com/en_in/productpage.1163107001.html,"https://lp2.hm.com/hmgoepprod?set=source[/80/e3/80e35998dadc475dc373479c2b3d652c972a672f.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Cotton sweatshorts,1199.0,1499.0,https://www2.hm.com/en_in/productpage.1136860005.html,"https://lp2.hm.com/hmgoepprod?set=source[/f8/df/f8df0ede9eec3bd627863928d845e5363b8f6846.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Linen shorts,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1137721006.html,"https://lp2.hm.com/hmgoepprod?set=source[/dd/fb/ddfb21c2afbeec0596511a28c263a51372cd3a29.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Knitted mid layer hoodie,3599.0,4499.0,https://www2.hm.com/en_in/productpage.1113570001.html,"https://lp2.hm.com/hmgoepprod?set=source[/cc/de/ccdedc862288f8dacbd5129ccde793f3f0563b3a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized Fit Printed sweatshirt,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1122669001.html,"https://lp2.hm.com/hmgoepprod?set=source[/e3/0c/e30c88fa83fcadcf3a3f9f7f03a39873e2975fde.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Sweatpants,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1027358008.html,"https://lp2.hm.com/hmgoepprod?set=source[/6d/77/6d77f267e59ecf3419a2d2a66b4fae64583a00f0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Relaxed Fit Cotton jogger shorts,1199.0,1499.0,https://www2.hm.com/en_in/productpage.1035209012.html,"https://lp2.hm.com/hmgoepprod?set=source[/12/36/123610171f8a8e869c9e0c5f7b70b9e8e239a900.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Chino shorts,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1153494006.html,"https://lp2.hm.com/hmgoepprod?set=source[/ab/6a/ab6a9ddef0af0ec1d08462385bacd95c37cd6138.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Linen-blend T-shirt,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1043199008.html,"https://lp2.hm.com/hmgoepprod?set=source[/41/f0/41f031a9477d75b5f49ed56248fdf312cfc57600.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized Fit Cotton hoodie,2159.0,2699.0,https://www2.hm.com/en_in/productpage.1035203019.html,"https://lp2.hm.com/hmgoepprod?set=source[/dc/73/dc734e28fa4fbb32b6185e118e852ad96c205da0.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Joggers,2029.0,2699.0,https://www2.hm.com/en_in/productpage.1120855001.html,"https://lp2.hm.com/hmgoepprod?set=source[/e9/41/e9416d135cece7a638e9bdf8becc611e3f855165.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Short-sleeved linen-blend shirt,1399.0,1999.0,https://www2.hm.com/en_in/productpage.1036745021.html,"https://lp2.hm.com/hmgoepprod?set=source[/29/66/2966b2c57215bdf869654417cec5f7711a7736bf.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Slim Fit Cotton twill shorts,1199.0,1499.0,https://www2.hm.com/en_in/productpage.1099664008.html,"https://lp2.hm.com/hmgoepprod?set=source[/26/67/26675f9c84fb3935d2343f2dde54538ab730f5ba.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Linen-blend shorts,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1054019008.html,"https://lp2.hm.com/hmgoepprod?set=source[/50/6f/506f8a4291362f9dd551356ab3fb61fd67022aeb.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Printed pool shoes,1109.0,1299.0,https://www2.hm.com/en_in/productpage.1028080001.html,"https://lp2.hm.com/hmgoepprod?set=source[/83/c0/83c0973c5976659243e4c6a649f648162dd275ab.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Straw bucket hat,849.0,999.0,https://www2.hm.com/en_in/productpage.1147776001.html,"https://lp2.hm.com/hmgoepprod?set=source[/3e/25/3e25ee321341b87447e20357d704cc3f9b94f37f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Regular Fit Appliquéd T-shirt,849.0,999.0,https://www2.hm.com/en_in/productpage.1036155007.html,"https://lp2.hm.com/hmgoepprod?set=source[/11/7b/117b6f2ae6a40348acb8289f282e6ac6b24660ff.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Pocket-detail T-shirt,1109.0,1299.0,https://www2.hm.com/en_in/productpage.1151239003.html,"https://lp2.hm.com/hmgoepprod?set=source[/f1/55/f155e74519ac6cace571f84a3feb8ac6cdee6705.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Short-sleeved shirt,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1143921001.html,"https://lp2.hm.com/hmgoepprod?set=source[/0f/70/0f708f7f5c6341a578f575dd309d87a4970a6f51.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Cotton T-shirt,679.0,799.0,https://www2.hm.com/en_in/productpage.1036524004.html,"https://lp2.hm.com/hmgoepprod?set=source[/de/b1/deb1c1405a742d4f404af95ac1529f5ca37e6084.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Slim Fit Fine-knit polo-neck jumper,1199.0,1499.0,https://www2.hm.com/en_in/productpage.0715828050.html,"https://lp2.hm.com/hmgoepprod?set=source[/a9/db/a9db8754a68f012a33cc1bf8dc592ea8352cc85c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Relaxed Fit Cotton chino shorts,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1129501002.html,"https://lp2.hm.com/hmgoepprod?set=source[/44/84/448404331c01f530d36e3a3e9cbe8c0b7ffd825e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Pile hoodie,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1010210003.html,"https://lp2.hm.com/hmgoepprod?set=source[/97/b1/97b1cea75f7826dba95d2d27bb1f6ad7cf323b65.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Oversized Fit Short-sleeved Oxford shirt,1199.0,1499.0,https://www2.hm.com/en_in/productpage.1099253004.html,"https://lp2.hm.com/hmgoepprod?set=source[/42/2c/422cb299573db30fd54866065e7e13292a19b397.jpg],origin[dam],category[men_shirts_shortsleeved],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Oversized Fit T-shirt,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1153399006.html,"https://lp2.hm.com/hmgoepprod?set=source[/7c/93/7c936e6113343d8c56d8c762542a493e216cbc75.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
